customer_id,annual_income,loan_amount,credit_score,default_flag,age,gender,education_level,employment_type,join_date,repayment_history,transaction_count,spending_ratio,avg_interest_rate,unemployment_rate,inflation_rate,annual_income_was_missing,join_year,join_month,join_day,join_weekday,education_level_ord,gender_label,region_East,region_North,region_South,region_West,loan_purpose_Business,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,income_bin,repayment_bin,credit_score_high,transaction_quantile,transaction_kmeans_bin,age_scaled,annual_income_scaled,loan_amount_scaled,credit_score_scaled,transaction_count_scaled,spending_ratio_scaled,spending_ratio_log,spending_ratio_reciprocal,spending_ratio_sqrt,loan_amount_yj,annual_income_yj,loan_amount_bc,annual_income_bc,debt_to_income_ratio,average_monthly_transactions,spending_to_income_ratio
CUST100690,481225.22,259574.12,644.1,0,34.0,Male,Secondary,Salaried,2019-06-25,4,28,24.09,9.5,6.1,5.6,0,2019,6,25,Tuesday,1.0,1,1,0,0,0,0,0,0,1,0,Q3,Medium,0,0,2,-0.44345147075931557,-0.16498805321257903,-0.10690755180127287,-0.08719498332663768,-2.465867011305368,-0.29818746869217166,3.222469360378331,0.03985651654045436,4.90815647672321,0.30667004801472664,0.14918312913025636,0.30666878960319677,0.14918311539629692,0.5394025691338455,4.666666666666667,9660.596291499998
CUST100691,289624.75,54331.59,702.8,0,51.0,Male,Secondary,Salaried,2024-11-22,0,41,12.36,8.7,5.0,4.6,0,2024,11,22,Friday,1.0,1,0,0,0,1,1,0,0,0,0,Q1,No_Missed,1,1,0,1.203986248407722,-0.6665146380977798,-0.7489148621051411,0.6721591475312444,-0.5628906490901286,-0.9761437195661712,2.5922651681085,0.07485029940119761,3.515679166249389,-1.2291207001942792,-0.7518772233063686,-1.2291177372745412,-0.7518769316221539,0.18759304928187248,6.833333333333333,2983.1349249999994
CUST100692,437079.99,113989.47,640.4399999999999,0,26.0,Male,Graduate,Salaried,2018-03-18,0,54,31.69,8.9,5.4,4.8,0,2018,3,18,Sunday,2.0,1,0,1,0,0,0,0,0,1,0,Q2,No_Missed,0,3,3,-1.218716279779098,-0.2805410392823507,-0.5623024914759595,-0.1345414248758696,1.340085713125111,0.1410680732210762,3.487069220736119,0.03059039461609055,5.629387178015028,-0.5229257311076452,-0.0157808477110045,-0.5229244797233291,-0.015780791418944024,0.26079773178360327,9.0,11542.55406925
CUST100693,636588.6,585951.53,752.2,0,45.0,Male,Primary,Unemployed,2018-01-24,1,38,22.75,8.9,5.4,4.8,0,2018,1,24,Wednesday,0.0,1,0,1,0,0,0,0,0,1,0,Q3,Low,1,0,2,0.6225376416428852,0.2416856119805267,0.9140147840228026,1.3112067465837058,-1.0020390403705686,-0.37563515634529693,3.1675825304806504,0.042105263157894736,4.769696007084728,1.1771304036749382,0.6141485107183001,1.177129189822024,0.6141483246983005,0.9204555815168541,6.333333333333333,12068.658875
CUST100694,568052.35,369106.96,598.7,0,45.0,Female,Graduate,Salaried,2020-11-04,1,52,31.99,8.9,5.4,4.8,0,2020,11,4,Wednesday,2.0,0,0,1,0,0,0,0,0,1,0,Q3,Low,0,3,1,0.6225376416428852,0.06228755829444578,0.23571580213196883,-0.6744978375165502,1.047320118938151,0.15840710777028316,3.49620448524049,0.030312215822976666,5.6559702969517085,0.6768075859246747,0.42745309492417455,0.676805905934867,0.4274529705129606,0.6497763102291542,8.666666666666666,15143.328897083331
CUST100695,289704.27,136734.23,646.9,0,35.0,Female,Graduate,Salaried,2019-11-07,2,37,107.86,8.9,5.4,4.8,0,2019,11,7,Thursday,2.0,0,0,1,0,0,1,0,0,0,0,Q1,Low,0,0,2,-0.3465433696318428,-0.6663064893702214,-0.49115592067941444,-0.050973661922855094,-1.1484218374640485,4.543448945264771,4.690062653006054,0.009186110600771633,10.385566907973777,-0.3437171506820661,-0.7513692131828946,-0.34371653605186314,-0.751368921562766,0.47197864912381166,6.166666666666667,26039.5854685
CUST100696,186015.11,27018.13,589.6,0,42.0,Male,Secondary,Self-Employed,2024-07-22,1,38,43.45,9.5,6.1,5.6,0,2024,7,22,Monday,1.0,1,1,0,0,0,0,0,1,0,0,Q1,Low,0,0,2,0.33181333826046683,-0.9377195516889891,-0.834352519639826,-0.7922171320788458,-1.0020390403705686,0.8207582275499965,3.794364961959914,0.02249718785151856,6.591661399070799,-1.861359527553058,-1.6021250675178444,-1.8613595824719718,-1.6021250728680292,0.14524696407727308,6.333333333333333,6735.297107916666
CUST100697,353671.71,116130.27,756.8,0,24.0,Male,Secondary,Salaried,2018-06-21,1,45,56.03,9.5,6.1,5.6,0,2018,6,21,Thursday,1.0,1,1,0,0,0,1,0,0,0,0,Q2,Low,1,1,0,-1.4125324820340435,-0.49886759046225426,-0.555605978575351,1.3707132031756342,0.022640539283791155,1.5478417429800828,4.043577445168448,0.01753463089601964,7.485318964479737,-0.5047051324855069,-0.3882392942443211,-0.5047039457115327,-0.3882390915416075,0.3283561187294285,7.5,16513.521592750003
CUST100698,814212.57,553623.15,705.9,0,48.0,Female,Secondary,Salaried,2023-03-08,0,58,16.28,9.5,6.1,5.6,0,2023,3,8,Wednesday,1.0,0,1,0,0,0,0,0,0,1,0,Q4,No_Missed,1,3,3,0.9132619450253036,0.7066278068919032,0.8128902447263839,0.7122613247997189,1.9256169014990308,-0.7495803347898644,2.8495497633759097,0.057870370370370364,4.034848200366403,1.1147921630704531,1.0056288389405663,1.1147908202852068,1.0056285811432772,0.6799491562750009,9.666666666666666,11046.150533
CUST100699,707793.26,37213.92,609.4,0,36.0,Female,Primary,Self-Employed,2019-05-04,2,53,24.56,8.9,5.4,4.8,0,2019,5,4,Saturday,0.0,0,0,1,0,0,1,0,0,0,0,Q4,Low,0,3,1,-0.24963526850436998,0.42806840090433196,-0.8024596575009552,-0.5360806450092369,1.1937029160316308,-0.2710229812317472,3.241028629509334,0.03912363067292645,4.955804677345546,-1.5755319825600318,0.7847784311783659,-1.5755297338550365,0.784778202691918,0.052577386792295816,8.833333333333334,14486.168721333333
CUST100700,554444.39,332571.65,668.0,0,32.0,Female,Graduate,Self-Employed,2022-01-25,1,48,18.79,9.5,6.1,5.6,0,2022,1,25,Tuesday,2.0,0,1,0,0,0,0,0,1,0,0,Q3,Low,0,2,1,-0.6372676730142611,0.02666784553458461,0.12143180795094785,0.22197986722708268,0.46178893056423104,-0.6045104123948314,2.9851767596144745,0.05053057099545225,4.334743360338648,0.5662429890460959,0.38725448183398486,0.566241372316527,0.38725437230256043,0.5998286861555223,8.0,8681.675073416665
CUST100701,402727.64,109387.86,654.0,0,50.0,Female,Graduate,Self-Employed,2024-08-22,0,42,43.09,9.2,4.8,5.1,0,2024,8,22,Thursday,2.0,0,0,0,1,0,0,1,0,0,0,Q2,No_Missed,0,1,0,1.1070781472802491,-0.3704605304938342,-0.5766965220853434,0.04087326020816682,-0.41650785199664875,0.799951386090948,3.7862329993698465,0.0226808800181447,6.564297372910524,-0.5631907290771331,-0.15821111718532407,-0.5631893357195628,-0.15821100146038644,0.2716174633556316,7.0,14461.278339666667
CUST100702,568185.43,280613.51,579.6,0,30.0,Female,Primary,Self-Employed,2024-08-16,3,44,24.85,9.5,6.1,5.6,1,2024,8,16,Friday,0.0,0,1,0,0,0,0,1,0,0,0,Q3,Medium,0,1,0,-0.8310838752692068,0.06263590377562628,-0.04109545045788116,-0.9215789942352143,-0.12374225780968881,-0.2542619145008468,3.2523106009544382,0.03868471953578336,4.984977432245807,0.3878072680602109,0.4278406572510432,0.38780586773628994,0.42784053269878436,0.4938766381249867,7.333333333333333,11766.173279583336
CUST100703,406857.95,235048.69,724.4,0,23.0,Female,Primary,Salaried,2020-01-27,0,62,5.4,9.5,6.1,5.6,0,2020,1,27,Monday,0.0,0,1,0,0,0,0,0,1,0,0,Q2,No_Missed,1,3,3,-1.5094405831615163,-0.3596491777407998,-0.18362413363421848,0.9515807697890005,2.5111480898729504,-1.378409321107777,1.8562979903656263,0.15625,2.32379000772445,0.20399880520338962,-0.14035077972301616,0.20399776211894802,-0.1403506713024751,0.5777168419592145,10.333333333333334,1830.8607750000003
CUST100704,680085.92,240497.03,656.2,0,21.0,Male,Graduate,Unemployed,2024-11-29,0,46,20.42,9.2,4.8,5.1,0,2024,11,29,Friday,2.0,1,0,0,1,0,0,1,0,0,0,Q4,No_Missed,0,2,1,-1.703256785416462,0.3555426518471762,-0.16658149579000084,0.06933286988256847,0.16902333637727113,-0.5103016580108056,3.064325065019603,0.046685340802987856,4.518849411078001,0.22763894778964588,0.7208677631059794,0.22763785174397666,0.7208675487313276,0.3536274210764428,7.666666666666667,11572.795405333334
CUST100705,771124.28,167033.67,607.7,0,45.0,Male,Graduate,Salaried,2024-08-26,1,42,10.13,8.9,5.4,4.8,0,2024,8,26,Monday,2.0,1,0,1,0,0,0,0,1,0,0,Q4,Low,0,1,0,0.6225376416428852,0.5938414294250676,-0.39637799147481223,-0.5580721615758186,-0.41650785199664875,-1.105030543048611,2.4096441652874536,0.08984725965858041,3.1827660925679098,-0.14383506930832923,0.9205095092706065,-0.1438351355292808,0.9205092589293173,0.2166105702183311,7.0,6509.574130333333
CUST100706,383086.96,375577.56,578.2,1,24.0,Female,Secondary,Self-Employed,2018-06-04,1,37,25.94,8.9,5.4,4.8,0,2018,6,4,Monday,1.0,0,0,1,0,0,0,0,0,1,0,Q2,Low,0,0,2,-1.4125324820340435,-0.4218712768517271,0.25595611247141065,-0.9396896549371057,-1.1484218374640485,-0.19126342230539417,3.293612170982218,0.03711952487008166,5.0931326312987375,0.69532270613787,-0.2461674053293103,0.6953210211164523,-0.24616725458239416,0.9803976621913729,6.166666666666667,8281.063118666667
CUST100707,1784996.87,1933137.39,718.4,0,57.0,Female,Secondary,Salaried,2018-09-14,0,44,37.89,8.7,5.0,4.6,0,2018,9,14,Friday,1.0,0,0,0,0,1,0,0,1,0,0,Q4,No_Missed,1,1,0,1.7854348551725587,3.2477183096405144,5.1280691053079845,0.8739636524951795,-0.12374225780968881,0.49940812057135725,3.660737148167656,0.025713551041398816,6.155485358604957,2.5488750800643496,2.15248606542486,2.5488822757949015,2.1524863816332784,1.0829920334818288,7.333333333333333,56361.27617025
CUST100708,465478.91,304559.87,671.5,0,18.0,Male,Graduate,Unemployed,2022-11-15,2,58,24.68,8.7,5.0,4.6,0,2022,11,15,Tuesday,2.0,1,0,0,0,1,0,1,0,0,0,Q3,Low,0,3,3,-1.9939810887988803,-0.20620503498117118,0.03380977593534314,0.26725651898181163,1.9256169014990308,-0.2640873674120643,3.2457124788217606,0.03894080996884735,4.967896939349688,0.47355072952493243,0.09244356371717688,0.4735492082170241,0.0924435739871659,0.6542935962447795,9.666666666666666,9573.349582333332
CUST100709,288896.88,337234.25,594.4,0,57.0,Male,Secondary,Self-Employed,2019-11-05,2,58,34.42,9.5,6.1,5.6,1,2019,11,5,Tuesday,1.0,1,1,0,0,0,0,1,0,0,0,Q1,Low,0,3,3,1.7854348551725587,-0.6684198847568322,0.1360166178586351,-0.7301234382437896,1.9256169014990308,0.29885328761886126,3.5672766323546874,0.0282326369282891,5.866856057549052,0.5809636048374297,-0.7565347618004441,0.5809619764562676,-0.7565344695382444,1.1673170371379573,9.666666666666666,8286.525508
CUST100710,996115.2,318572.45,610.2,0,40.0,Female,Primary,Self-Employed,2023-10-17,0,45,11.6,8.9,5.4,4.8,0,2023,10,17,Tuesday,0.0,0,0,1,0,0,0,1,0,0,0,Q4,No_Missed,0,1,0,0.13799713600552121,1.1827696702471249,0.0776417185459599,-0.5257316960367265,0.022640539283791155,-1.020069273757496,2.533696813957432,0.07936507936507936,3.40587727318528,0.5208649723408968,1.3146669980693522,0.5208633976187672,1.3146667608855476,0.31981486679452337,7.5,9629.113599999999
CUST100711,144197.17,75743.88,650.4,0,37.0,Male,Graduate,Salaried,2024-07-19,2,45,17.32,9.2,4.8,5.1,0,2024,7,19,Friday,2.0,1,0,0,1,0,1,0,0,0,0,Q1,Low,0,1,0,-0.15272716737689718,-1.0471807061169203,-0.6819363137977001,-0.005697010168126126,0.022640539283791155,-0.6894716816859463,2.9079933592459843,0.05458515283842795,4.161730409336962,-0.9171168918729523,-2.12023365520269,-0.9171143920339683,-2.1202344495017287,0.5252799344120276,7.5,2081.2458203333335
CUST100712,576089.63,621872.31,655.1,1,39.0,Male,Graduate,Salaried,2019-11-04,2,46,30.96,9.5,6.1,5.6,0,2019,11,4,Monday,2.0,1,1,0,0,0,1,0,0,0,0,Q3,Low,0,2,1,0.041089034878048415,0.08332565694924626,1.026376502385059,0.05510306504536765,0.16902333637727113,0.0988764224846721,3.464485120898074,0.03128911138923655,5.5641710972974225,1.2427569166233474,0.4506716816210868,1.242755861208624,0.4506715488449974,1.0794714530792717,7.666666666666667,14863.112454
CUST100713,425049.49,281174.29,665.4,0,42.0,Male,Graduate,Self-Employed,2024-09-04,2,45,23.76,9.5,6.1,5.6,0,2024,9,4,Wednesday,2.0,1,1,0,0,0,0,0,1,0,0,Q2,Low,0,1,0,0.33181333826046683,-0.312031648775435,-0.03934130691135509,0.18834578306642658,0.022640539283791155,-0.3172604066962994,3.2092294478163956,0.04038772213247173,4.874423042781577,0.3898916520919144,-0.06412820060277598,0.3898902484670456,-0.06412812388577742,0.6615095338662799,7.5,8415.979902
CUST100714,981170.35,319340.77,637.54,0,38.0,Male,Graduate,Self-Employed,2022-01-12,2,50,32.28,8.9,5.4,4.8,0,2022,1,12,Wednesday,2.0,1,0,1,0,0,1,0,0,0,0,Q4,Low,0,3,1,-0.05581906624942438,1.1436505617077692,0.08004505598607367,-0.17205636490121615,0.754554524751191,0.17516817450118358,3.5049566159530077,0.03004807692307692,5.681549084536717,0.5234030224203233,1.2918561999646254,0.5234014451082012,1.291855958442049,0.3254692419109485,8.333333333333334,26393.482415000002
CUST100715,617051.55,728529.76,659.6,0,50.0,Male,Graduate,Salaried,2018-09-16,1,33,33.62,8.9,5.4,4.8,0,2018,9,16,Sunday,2.0,1,0,1,0,0,0,0,0,1,0,Q3,Low,0,0,2,1.1070781472802491,0.19054612382983807,1.360005514843487,0.11331590301573345,-1.7339530258379685,0.25261586215430865,3.544431549748063,0.028885037550548817,5.79827560572969,1.4187273880989992,0.563410814775912,1.4187268743443326,0.5634106441229577,1.180662717725934,5.5,17287.7275925
CUST100716,477589.18,131493.93,552.5,0,39.0,Male,Secondary,Unemployed,2018-11-03,1,47,42.71,9.5,6.1,5.6,0,2018,11,3,Saturday,1.0,1,1,0,0,0,1,0,0,0,0,Q3,Low,0,2,1,0.041089034878048415,-0.17450562236940823,-0.5075478006089075,-1.2721496406789732,0.3154061334707511,0.7779886089952854,3.7775769088752233,0.022878059940517045,6.535288822997803,-0.3824080145762398,0.1362753923386419,-0.38240726308482714,0.13627538404549489,0.2753285365468288,7.833333333333333,16998.19489816667
CUST100717,636951.37,281501.46,763.5,0,40.0,Male,Secondary,Self-Employed,2021-01-23,0,37,12.67,9.2,4.8,5.1,0,2021,1,23,Saturday,1.0,1,0,0,1,0,0,1,0,0,0,Q3,No_Missed,1,0,2,0.13799713600552121,0.24263518584743224,-0.038317905320504775,1.4573856508204015,-1.1484218374640485,-0.958226717198657,2.6152036507358583,0.07315288953913679,3.559494346111537,0.39110594079842187,0.6150733839495132,0.3911045352586547,0.615073197660038,0.4419512591675563,6.166666666666667,6725.144881583334
CUST100718,247565.32,140404.49,733.4,0,34.0,Female,Primary,Salaried,2018-09-03,0,40,22.29,8.9,5.4,4.8,0,2018,9,3,Monday,0.0,0,0,1,0,0,0,1,0,0,0,Q1,No_Missed,1,0,0,-0.44345147075931557,-0.7766079081723164,-0.4796751922421073,1.0680064457297322,-0.7092734461836087,-0.4022216759874146,3.1480240838962494,0.042936882782310004,4.72122865364515,-0.3174296980803569,-1.046069902280758,-0.31742917581853725,-1.0460696122586899,0.5671411892424997,6.666666666666667,4598.5258189999995
CUST100719,752947.59,170638.97,742.5,0,37.0,Male,Primary,Self-Employed,2022-07-17,2,49,43.99,8.9,5.4,4.8,0,2022,7,17,Sunday,0.0,1,0,1,0,0,0,0,0,1,0,Q4,Low,1,2,1,-0.15272716737689718,0.5462627712922509,-0.3851004606636372,1.1857257402920278,0.608171727657711,0.8519684897385693,3.806440242853081,0.02222716159146477,6.632495759516172,-0.12233963398372726,0.8829226880382285,-0.12233976955183863,0.8829224425744661,0.22662795162144023,8.166666666666666,27601.80373675
CUST100720,211182.47,229096.72,471.25800000000004,1,41.0,Female,Graduate,Salaried,2018-07-06,1,59,54.76,9.2,4.8,5.1,0,2018,7,6,Friday,2.0,0,0,0,1,0,0,0,0,1,0,Q1,Low,0,3,3,0.23490523713299402,-0.8718423640632155,-0.20224214740899177,-2.3231112812097416,2.0719996985925104,1.4744398300551058,4.0210567664522685,0.017934002869440458,7.3999999999999995,0.17758490170587665,-1.3520144364547062,0.17758392009421772,-1.3520142520000942,1.084828300379288,9.833333333333334,9636.960047666666
CUST100721,538839.78,440878.72,626.1,0,19.0,Female,Post-Graduate,Salaried,2022-12-03,1,58,7.76,8.7,5.0,4.6,0,2022,12,3,Saturday,3.0,0,0,0,0,1,0,0,0,1,0,Q3,Low,0,3,3,-1.8970729876714074,-0.014178227346997809,0.4602209015057425,-0.32004633520810094,1.9256169014990308,-1.2420089159873475,2.1701959049483,0.11415525114155252,2.7856776554368237,0.8672054361531532,0.33971693054138125,0.8672037836087177,0.3397168391959778,0.818200022277494,9.666666666666666,3484.497244
CUST100722,451164.77,77640.92,643.8,0,23.0,Male,Post-Graduate,Salaried,2020-07-13,0,39,58.13,8.7,5.0,4.6,0,2020,7,13,Monday,3.0,1,0,0,0,1,0,0,0,1,0,Q3,No_Missed,0,0,0,-1.5094405831615163,-0.24367321942648398,-0.6760022924818508,-0.09107583919132961,-0.8556562432770887,1.669214984824533,4.079738409832738,0.01691188905800778,7.624303246854758,-0.8935883757524611,0.03888740753580945,-0.8935859362942938,0.03888744058815425,0.17208994399097252,6.5,21855.17340008334
CUST100723,167765.09,37281.55,696.0,0,46.0,Female,Graduate,Self-Employed,2020-02-24,0,34,60.93,9.5,6.1,5.6,0,2020,2,24,Monday,2.0,0,1,0,0,0,0,0,0,1,0,Q1,No_Missed,0,0,2,0.719445742770358,-0.9854901558252244,-0.802248108001951,0.5841930812649144,-1.5875702287444884,1.8310459739504663,4.1260047149499695,0.016147263038914905,7.805767098754613,-1.5738922677253442,-1.8095869324609817,-1.5738900111367924,-1.8095871823791845,0.22222471909978414,5.666666666666667,8518.272444749999
CUST100724,459510.99,87405.59,722.1,0,40.0,Male,Secondary,Self-Employed,2022-05-15,2,48,17.91,9.2,4.8,5.1,0,2022,5,15,Sunday,1.0,1,0,0,1,0,1,0,0,0,0,Q3,Low,1,2,1,0.13799713600552121,-0.22182645040081017,-0.6454579919282332,0.9218275414930364,0.46178893056423104,-0.6553715804058389,2.9396908826703663,0.052882072977260705,4.232020793899765,-0.7803298659309416,0.07035133989671812,-0.7803277500670455,0.07035135955772247,0.19021436244647816,8.0,6858.20152575
CUST100725,516635.42,557378.78,752.8,0,36.0,Female,Primary,Salaried,2024-09-21,0,39,3.87,8.9,5.4,4.8,0,2024,9,21,Saturday,0.0,0,0,1,0,0,0,0,0,1,0,Q3,No_Missed,1,0,0,-0.24963526850436998,-0.07229957141448146,0.8246380141326396,1.3189684583130867,-0.8556562432770887,-1.4668383973087333,1.5830939370944985,0.2053388090349076,1.9672315572906003,1.1222050414144027,0.2692327955120721,1.122203712868158,0.2692327321323336,1.0788628855528335,6.5,1666.1492295
CUST100726,308605.24,64759.31,687.8,0,39.0,Male,Graduate,Self-Employed,2021-09-22,0,48,44.54,9.2,4.8,5.1,0,2021,9,22,Wednesday,2.0,1,0,0,1,0,0,1,0,0,0,Q2,No_Missed,0,2,1,0.041089034878048415,-0.6168319816348404,-0.7162965131216149,0.4781163542966917,0.46178893056423104,0.8837567197454489,3.8185910606355935,0.021958717610891524,6.673829485385434,-1.0651762970359768,-0.635027616278909,-1.0651734880355286,-0.6350273443678315,0.20984514067227114,8.0,11454.397824666667
CUST100727,253512.37,39770.61,585.9,0,42.0,Female,Graduate,Self-Employed,2018-12-07,0,48,18.13,9.2,4.8,5.1,0,2018,12,7,Friday,2.0,0,0,0,1,0,1,0,0,0,0,Q1,No_Missed,0,2,1,0.33181333826046683,-0.7610411213234035,-0.7944622230989294,-0.8400810210767028,0.46178893056423104,-0.6426562884030871,2.9512577834521614,0.05227391531625719,4.257933771208753,-1.5153867422118612,-1.0010693373764472,-1.5153842371090094,-1.0010690415484715,0.15687838033307802,8.0,3830.1493900833334
CUST100728,579950.23,250238.48,654.6,0,32.0,Male,Graduate,Self-Employed,2019-07-17,2,44,38.58,9.5,6.1,5.6,0,2019,7,17,Wednesday,2.0,1,1,0,0,0,0,0,0,1,0,Q3,Low,0,1,0,-0.6372676730142611,0.09343102638601118,-0.13610982837799016,0.048634971937549225,-0.12374225780968881,0.5392879000345335,3.6783239401744194,0.025265285497726126,6.211280061307813,0.2686941942660125,0.46169049572766624,0.2686930109968777,0.461690359044349,0.4314826808500447,7.333333333333333,18645.3998945
CUST100729,539972.37,187432.16,716.4,0,29.0,Male,Graduate,Salaried,2019-10-13,1,57,49.15,9.2,4.8,5.1,0,2019,10,13,Sunday,2.0,1,0,0,1,0,1,0,0,0,0,Q3,Low,1,3,3,-0.9279919763966795,-0.011213599991046578,-0.33257065242495576,0.8480912800639058,1.7792341044055506,1.1501998839849321,3.9150185144079446,0.019940179461615155,7.010706098532443,-0.02746199825721188,0.3432209675090874,-0.027462427747690272,0.3432208748030768,0.34711435327700196,9.5,22116.36832125
CUST100730,501194.99,493569.8,714.1,0,40.0,Male,Graduate,Self-Employed,2021-04-08,0,48,21.1,8.9,5.4,4.8,0,2021,4,8,Thursday,2.0,1,0,1,0,0,0,0,1,0,0,Q3,No_Missed,1,2,1,0.13799713600552121,-0.11271589255951307,0.6250408272190241,0.8183380517679416,0.46178893056423104,-0.47099984636593617,3.095577608523707,0.04524886877828054,4.5934736311423405,0.9894461711478432,0.218103735163948,0.9894446317018081,0.2181036926768476,0.9847859812006501,8.0,8812.678574166668
CUST100731,444570.08,481477.24,688.0,0,39.0,Female,Graduate,Salaried,2018-03-10,1,43,15.68,8.9,5.4,4.8,0,2018,3,10,Saturday,2.0,0,0,1,0,0,0,1,0,0,0,Q2,Low,0,1,0,0.041089034878048415,-0.2609352457361094,0.5872147883357178,0.4807035915398196,-0.2701250549031688,-0.7842584038882787,2.8142103969306005,0.05995203836930456,3.9597979746446663,0.9625022783789328,0.013542511763893504,0.9625007074102039,0.013542555600997375,1.0830176425727975,7.166666666666667,5809.049045333333
CUST100732,323964.86,128974.25,599.0,0,42.0,Female,Primary,Salaried,2022-05-03,0,45,11.17,9.2,4.8,5.1,0,2022,5,3,Tuesday,0.0,0,0,0,1,0,0,0,0,1,0,Q2,No_Missed,0,1,0,0.33181333826046683,-0.5766271858755481,-0.515429466166365,-0.6706169816518598,0.022640539283791155,-1.0449218899446928,2.498973906999436,0.08216926869350863,3.3421549934136805,-0.40152391116141684,-0.5464437650490648,-0.401523091759831,-0.5464435141978096,0.39811185077295114,7.5,3015.5729051666667
CUST100733,2457149.8175999983,1974290.1467000002,609.2,0,19.0,Male,Graduate,Salaried,2024-08-25,2,45,36.07,8.9,5.4,4.8,0,2024,8,25,Sunday,2.0,1,0,1,0,0,0,0,0,1,0,Q4,Low,0,1,0,-1.8970729876714074,5.007121991324325,5.256796667965474,-0.5386678822523634,0.022640539283791155,0.3942179776395005,3.612808017162641,0.02697599136768276,6.005830500438719,2.574153438055896,2.5782138696822097,2.5741608916478684,2.5782148248841006,0.8034878999068817,7.5,73857.82826735996
CUST100734,375464.06,242050.66,599.6,0,49.0,Female,Post-Graduate,Salaried,2023-10-06,1,57,31.98,8.9,5.4,4.8,0,2023,10,6,Friday,3.0,0,0,1,0,0,0,1,0,0,0,Q2,Low,0,3,3,1.0101700461527763,-0.44182470913673877,-0.16172167547153468,-0.6628552699224773,1.7792341044055506,0.1578291399519764,3.495901317131453,0.030321406913280773,5.655086206239477,0.23428900820006632,-0.28173208921439535,0.23428789761279703,-0.2817319248520947,0.6446706510338167,9.5,10006.117199
CUST100735,274906.87,73393.12,571.5,1,39.0,Male,Secondary,Self-Employed,2021-07-24,1,44,14.61,8.7,5.0,4.6,0,2021,7,24,Saturday,1.0,1,0,0,0,1,0,0,0,1,0,Q1,Low,0,1,0,0.041089034878048415,-0.7050396380267997,-0.6892895904541998,-1.026362102581873,-0.12374225780968881,-0.8461009604471176,2.7479117345273405,0.06406149903907751,3.8223029707232783,-0.9470436656945431,-0.8488099120002077,-0.9470410930520199,-0.8488096119602015,0.26697448485008757,7.333333333333333,3346.9911422500004
CUST100736,455857.25,204480.42,570.4,1,41.0,Female,Graduate,Salaried,2021-01-27,1,55,46.22,9.2,4.8,5.1,0,2021,1,27,Wednesday,2.0,0,0,0,1,0,0,0,0,1,0,Q3,Low,0,3,3,0.23490523713299402,-0.2313903504489596,-0.27924297444339397,-1.040591907419074,1.4864685102185908,0.9808553132210089,3.8548175316573667,0.021177467174925878,6.798529252713413,0.06110392011569595,0.05666002013843257,0.061103236831490416,0.05666004562544817,0.44856239535512493,9.166666666666666,17558.101745833334
CUST100737,400505.36,272505.77,562.7,1,49.0,Male,Secondary,Self-Employed,2020-07-04,2,47,42.9,9.2,4.8,5.1,0,2020,7,4,Saturday,1.0,1,0,0,1,0,0,0,0,1,0,Q2,Low,0,2,1,1.0101700461527763,-0.3762774916894863,-0.06645680392610764,-1.1402005412794767,0.3154061334707511,0.7889699975431165,3.7819143200811256,0.022779043280182234,6.549809157525126,0.35723121589756035,-0.16790934303066618,0.3572298660041974,-0.16790922336345013,0.6804048015736919,7.833333333333333,14318.066619999998
CUST100738,370707.25,142616.53,676.9,0,56.0,Female,Post-Graduate,Salaried,2024-06-30,3,42,9.69,8.7,5.0,4.6,0,2024,6,30,Sunday,3.0,0,0,0,0,1,0,0,1,0,0,Q2,Medium,0,1,0,1.688526754045086,-0.45427596603734954,-0.47275583760988477,0.33711192454625033,-0.41650785199664875,-1.130461127054115,2.3693087250369538,0.09354536950420955,3.1128764832546763,-0.3018928391585192,-0.3043544287214827,-0.3018923711954281,-0.3043542558924955,0.3847147041229973,7.0,2993.46104375
CUST100739,1240285.12,330572.87,659.9,0,49.0,Male,Primary,Salaried,2019-04-06,1,51,25.2,8.7,5.0,4.6,0,2019,4,6,Saturday,0.0,1,0,0,0,1,0,0,0,1,0,Q4,Low,0,3,1,1.0101700461527763,1.8219001802573183,0.11517953961412125,0.11719675888042393,0.9009373218446709,-0.23403304086010523,3.265759410767051,0.03816793893129771,5.019960159204453,0.5598737599446111,1.6391208822693084,0.5598721485582902,1.639120762779655,0.2665297395489192,8.5,26045.987520000002
CUST100740,237670.06,28340.51,575.9,0,18.0,Male,Graduate,Unemployed,2024-02-05,2,48,37.46,9.5,6.1,5.6,0,2024,2,5,Monday,2.0,1,1,0,0,0,1,0,0,0,0,Q1,Low,0,2,1,-1.9939810887988803,-0.8025093892822068,-0.8302160590972688,-0.9694428832330713,0.46178893056423104,0.47455550438416033,3.6496187401606335,0.026001040041601663,6.120457499239742,-1.819117654885631,-1.1238136563563155,-1.8191172368956412,-1.1238133817893674,0.11924308009178775,8.0,7419.267039666666
